,index,Timestamp,Heart rate,R-R interval,MarkerName,GSR Conductance CAL
2921,22803,277338.1832,,,,2.408058608
2922,22804,277345.9957,,,,2.405128205
2923,22805,277346.2442,,,BuzzWireHit,
2924,22806,277353.8082,,,,2.405128205
2925,22807,277361.6207,,,,2.40952381
2926,22808,277366.8819,,,BuzzWireHit,
2927,22809,277369.4332,,,,2.406593407
2928,22810,277377.2457,,,,2.408058608
2929,22811,277385.0582,,,,2.406593407
2930,22812,277386.9619,,,BuzzWireHit,
2931,22813,277392.8707,,,,2.408058608
2932,22814,277400.6832,,,,2.40952381
2933,22815,277405.5097,,,BuzzWireHit,
2934,22816,277408.4957,,,,2.406593407
2935,22817,277416.3082,,,,2.40952381
2936,22818,277424.1207,,,,2.410989011
2937,22819,277425.2439,,,BuzzWireHit,
2938,22820,277431.9332,,,,2.408058608
2939,22821,277439.7457,,,,2.410989011
2940,22822,277444.9672,,,BuzzWireHit,
2941,22823,277447.5582,,,,2.40952381
2942,22824,277455.3707,,,,2.412454212
2943,22825,277463.1832,,,,2.410989011
2944,22826,277465.008,,,BuzzWireHit,
2945,22827,277466.0397,77.0,758.0,,
2946,22828,277466.0397,77.0,783.0,,
2947,22829,277470.9957,,,,2.408058608
2948,22830,277478.8082,,,,2.412454212
2949,22831,277485.6767,,,BuzzWireHit,
2950,22832,277486.6207,,,,2.410989011
2951,22833,277494.4332,,,,2.412454212
2952,22834,277502.2457,,,,2.412454212
2953,22835,277506.2606,,,BuzzWireHit,
2954,22836,277510.0582,,,,2.40952381
2955,22837,277517.8707,,,,2.415384615
2956,22838,277525.6832,,,,2.412454212
2957,22839,277526.5022,,,BuzzWireHit,
2958,22840,277533.4957,,,,2.412454212
2959,22841,277541.3082,,,,2.415384615
2960,22842,277546.1943,,,BuzzWireHit,
2961,22843,277549.1207,,,,2.413919414
2962,22844,277556.9332,,,,2.415384615
2963,22845,277564.7457,,,,2.415384615
2964,22846,277565.6927,,,BuzzWireHit,
2965,22847,277572.5582,,,,2.413919414
2966,22848,277580.3707,,,,2.418315018
2967,22849,277587.3822,,,BuzzWireHit,
2968,22850,277588.1832,,,,2.413919414
2969,22851,277595.9957,,,,2.415384615
2970,22852,277603.8082,,,,2.415384615
2971,22853,277606.2602,,,BuzzWireHit,
2972,22854,277611.6207,,,,2.415384615
2973,22855,277619.4332,,,,2.416849817
2974,22856,277625.6546,,,BuzzWireHit,
2975,22857,277627.2457,,,,2.415384615
2976,22858,277635.0582,,,,2.416849817
2977,22859,277642.8707,,,,2.418315018
2978,22860,277645.2872,,,BuzzWireHit,
2979,22861,277650.6832,,,,2.413919414
2980,22862,277658.4957,,,,2.416849817
2981,22863,277665.3791,,,BuzzWireHit,
2982,22864,277666.3082,,,,2.415384615
2983,22865,277674.1207,,,,2.41978022
2984,22866,277681.9332,,,,2.418315018
2985,22867,277686.4831,,,BuzzWireHit,
2986,22868,277689.7457,,,,2.415384615
2987,22869,277697.5582,,,,2.418315018
2988,22870,277705.3707,,,,2.418315018
2989,22871,277708.5121,,,BuzzWireHit,
2990,22872,277713.1832,,,,2.416849817
2991,22873,277720.9957,,,,2.418315018
