,index,Timestamp,Heart rate,R-R interval,MarkerName,GSR Conductance CAL
6814,99529,699418.5602,,,,13.699888961213002
6815,99530,699426.3727,,,,13.699888961213002
6816,99531,699434.1852,,,,13.710099424385136
6817,99532,699441.9977,,,,13.704994192799068
6818,99533,699449.8102,,,,13.699888961213002
6819,99534,699457.6227,,,,13.699888961213002
6820,99535,699465.4352,,,,13.704994192799068
6821,99536,699473.2477,,,,13.699888961213002
6822,99537,699481.0602,,,,13.715204655971206
6823,99538,699488.8727,,,,13.704994192799068
6824,99539,699496.6852,,,,13.710099424385136
6825,99540,699504.4977,,,,13.699888961213002
6826,99541,699512.3102,,,,13.704994192799068
6827,99542,699520.1227,,,,13.704994192799068
6828,99543,699527.9352,,,,13.715204655971206
6829,99544,699535.7477,,,,13.704994192799068
6830,99545,699543.5602,,,,13.704994192799068
6831,99546,699551.3727,,,,13.704994192799068
6832,99547,699559.1852,,,,13.710099424385136
6833,99548,699566.9977,,,,13.704994192799068
6834,99549,699574.8102,,,,13.704994192799068
6835,99550,699582.6227,,,,13.704994192799068
6836,99551,699590.4352,,,,13.715204655971206
6837,99552,699598.2477,,,,13.710099424385136
6838,99553,699606.0602,,,,13.710099424385136
6839,99554,699613.8727,,,,13.704994192799068
6840,99555,699621.6852,,,,13.720309887557272
6841,99556,699629.4977,,,,13.720309887557272
6842,99557,699637.3102,,,,13.715204655971206
6843,99558,699645.1227,,,,13.715204655971206
6844,99559,699652.9352,,,,13.725415119143342
6845,99560,699660.7477,,,,13.720309887557272
6846,99561,699668.5602,,,,13.720309887557272
6847,99562,699676.3727,,,,13.720309887557272
6848,99563,699684.1852,,,,13.725415119143342
6849,99564,699691.9977,,,,13.725415119143342
6850,99565,699699.8102,,,,13.730520350729408
6851,99566,699707.6227,,,,13.720309887557272
6852,99567,699715.4352,,,,13.730520350729408
6853,99568,699723.2477,,,,13.725415119143342
6854,99569,699731.0602,,,,13.730520350729408
6855,99570,699738.8727,,,,13.725415119143342
6856,99571,699746.6852,,,,13.735625582315478
6857,99572,699754.4977,,,,13.735625582315478
6858,99573,699762.3102,,,,13.730520350729408
6859,99574,699770.1227,,,,13.735625582315478
6860,99575,699777.9352,,,,13.745836045487614
6861,99576,699785.7477,,,,13.745836045487614
6862,99577,699793.5602,,,,13.745836045487614
6863,99578,699801.3727,,,,13.745836045487614
6864,99579,699809.1852,,,,13.761151740245818
6865,99580,699816.9977,,,,13.761151740245818
6866,99581,699824.8102,,,,13.771362203417953
6867,99582,699832.6227,,,,13.771362203417953
6868,99583,699840.4352,,,,13.781572666590089
6869,99584,699848.2477,,,,13.781572666590089
6870,99585,699856.0602,,,,13.781572666590089
6871,99586,699863.8727,,,,13.781572666590089
6872,99587,699871.6852,,,,13.791783129762225
6873,99588,699879.4977,,,,13.786677898176151
6874,99589,699887.3102,,,,13.786677898176151
6875,99590,699895.1227,,,,13.786677898176151
6876,99591,699902.9352,,,,13.796888361348293
6877,99592,699910.7477,,,,13.791783129762225
6878,99593,699918.5602,,,,13.786677898176151
6879,99594,699926.3727,,,,13.791783129762225
6880,99595,699934.1852,,,,13.796888361348293
6881,99596,699941.9977,,,,13.796888361348293
6882,99597,699949.8102,,,,13.791783129762225
6883,99598,699952.332057845,81.0,745.0,,
6884,99599,699952.332057845,81.0,792.0,,
6885,99600,699957.6227,,,,13.786677898176151
6886,99601,699965.4352,,,,13.796888361348293
6887,99602,699973.2477,,,,13.796888361348293
6888,99603,699981.0602,,,,13.796888361348293
6889,99604,699988.8727,,,,13.791783129762225
6890,99605,699996.6852,,,,13.796888361348293
6891,99606,700004.4977,,,,13.796888361348293
6892,99607,700012.3102,,,,13.791783129762225
6893,99608,700020.1227,,,,13.791783129762225
6894,99609,700027.9352,,,,13.80199359293436
6895,99610,700035.7477,,,,13.796888361348293
6896,99611,700043.5602,,,,13.791783129762225
6897,99612,700051.3727,,,,13.796888361348293
6898,99613,700059.1852,,,,13.80199359293436
6899,99614,700066.9977,,,,13.796888361348293
6900,99615,700074.8102,,,,13.80199359293436
6901,99616,700082.6227,,,,13.791783129762225
6902,99617,700090.4352,,,,13.796888361348293
6903,99618,700098.2477,,,,13.791783129762225
6904,99619,700106.0602,,,,13.791783129762225
6905,99620,700113.8727,,,,13.791783129762225
