#INFO,,,,,,,,,,,,
#Study name,BuzzwireStudy,,,,,,,,,,,
#Respondent Name,2C0101,Id: 43b91f98-a67c-4c10-baab-305e29eb7b61,,,,,,,,,,
#Respondent Age,0,,,,,,,,,,,
#Respondent Gender,MALE,,,,,,,,,,,
#Respondent Group,Default,,,,,,,,,,,
#iMotions version,9.0.26477.11,,,,,,,,,,,
#Current culture,en-IN English (India),File encoding: System.Text.UTF8Encoding,Date format: dd-MM-yyyy,,,,,,,,,
#Recording time,Date: 01-12-2021,Time: 09:38:46.868 +01:00,Unix time: 1638347926,,,,,,,,,
#Export time,Date: 02-12-2021,Time: 17:18:34.216 +01:00,,,,,,,,,,
#Sensor info,External Events API (v0), Source Id: , Sample Id: , Event source version: 0, Latency: 0 milliseconds,,,,,,,
#,,,,,,,,,,,,
#METADATA,,,,,,,,,,,,
#Device,,SlideEvents,SlideEvents,SlideEvents,SlideEvents,SlideEvents,SlideEvents,External Events API (v0),External Events API (v0),External Events API (v0),External Events API (v0),External Events API (v0)
#Provided By,iMotions,iMotions,iMotions,iMotions,iMotions,iMotions,iMotions,iMotions,iMotions,iMotions,iMotions,iMotions
#Category,Timestamp,Event Source,Slideshow,Slideshow,Slideshow,Slideshow,Slideshow,Event Source,iMotions Event API,iMotions Event API,iMotions Event API,iMotions Event API
#Description,iMotions synchronization timestamp. Relative to data recording start,Can be used to filter data from: SlideEvents,Slide & Media events: Start/Stop,Type of stimulus,Stimulus duration fx video length,Reason slide was changed,Name of stimulus,Can be used to filter data from: External Events API (v0),,,,
#Unit,Millisecond,,,,Millisecond,,,,,,,
#Short unit,ms,,,,ms,,,,,,,
#Group,,Event Source,,,,,,Event Source,Other,Other,Other,Other
#Channel identifier,iMotions_Synchronization_Timestamp,Eventsource_Slideevents,SE_SlideEvent,SE_StimulusType,SE_Duration,SE_CollectionPhase,SE_SourceStimuliName,Eventsource_External_Events_API_(V0),Api_Markername,Api_Markerdescription,Api_Markertype,Api_Scenetype
#,,,,,,,,,,,,
#DATA,,,,,,,,,,,,
Row,Timestamp,EventSource,SlideEvent,StimType,Duration,CollectionPhase,SourceStimuliName,EventSource,MarkerName,MarkerDescription,MarkerType,SceneType
78,241149.7414,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
79,241166.7045,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
80,241184.6092,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
81,241210.5418,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
82,241228.5263,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
83,241246.4456,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
84,241289.3281,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
85,241307.2802,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
86,241332.2618,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
87,241349.1702,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
88,241366.124,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
89,241392.0539,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
90,241409.0092,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
91,241425.9645,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
92,241451.9311,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
93,241469.8714,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
94,241487.8728,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
95,241591.5444,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
96,241609.5367,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
97,241626.4633,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
98,241652.4207,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
99,241669.3738,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
100,241686.3397,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
101,241712.2606,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
102,241729.2032,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
103,241746.1315,,,,,,FaceRecording-1,1,BuzzWireHit,Buzz+wire+was+hit,D,N
104,246511.4708,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
105,246529.2062,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
106,246547.1285,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
107,246572.093,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
108,246590.3546,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
109,246606.9992,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
110,246631.9954,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
111,246648.9078,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
112,246665.9035,,,,,,FaceRecording-1,1,LeftSwitchPressed,Left+Switch+Pressed,D,N
